code	checkpoint_code	symbol
131	505	10341154
132	508	10343454
133	514	10347428
134	521	10356316
135	525	10360455
136	531	10367662
137	533	10368810
138	538	10371638
139	539	10372836
140	549	10381810
141	553	10386195
142	554	10387163
143	555	10387694
144	562	10392802
145	577	10403850
146	582	10407325
147	584	10408514
148	590	10413034
149	592	10417440
150	595	10420653
151	597	10422572
152	599	10423087
153	601	10427006
154	604	10428048
155	612	10430360
156	615	10435235
157	618	10436731
158	620	10437018
159	626	10443686
160	629	10447437
161	630	10447660
162	632	10449757
163	636	10451939
164	638	10453764
165	643	10458508
166	649	10460099
167	653	10461016
168	654	10461257
169	655	10461508
170	657	10461946
171	658	10462411
172	669	10472693
173	670	10473088
174	672	10473674
175	674	10474335
176	679	10475314
177	681	104758
178	682	104762
179	684	10477021
180	685	10477058
181	691	10481388
182	692	10481759
183	695	1048267
184	699	104842
185	702	104850
186	703	104865
187	707	10489502
188	708	104903
189	710	104916
190	714	10494
191	715	104943
192	719	104974
193	720	10498042
194	724	104999
195	725	105000
196	726	10500172
197	727	105007
198	728	105008
199	732	105078
200	735	10514267
201	736	1052
202	740	10544075
203	744	10560946
204	745	10569
205	753	10607
206	754	10607520
207	755	10614626
208	764	10640100
209	765	10643117
210	767	10650816
211	771	10662
212	773	10665
213	777	10668473
214	780	10679092
215	781	10680
216	783	10687292
217	784	10688007
218	792	10699955
219	798	10711281
220	801	1072048
221	804	10729255
222	805	10736792
223	811	10744246
224	818	10752351
225	819	10752510
226	825	10759867
227	836	107706
228	840	107751
229	842	107780
230	851	107867
231	853	10787514
232	858	107896
233	860	107926
234	861	107930
235	864	1079383
236	866	107950
237	872	107968
238	877	10798271
239	879	107992
240	880	10799896
241	884	108029
242	888	108046
243	893	108092
244	895	108099
245	896	108107
246	899	108137
247	904	108167
248	918	10844943
249	925	10864309
250	937	10889414
251	947	10914997
252	950	10918
253	959	10928349
254	963	10932707
255	977	10966961
256	978	1096735
257	979	1096807
258	985	10972974
259	991	11001318
260	995	1100830
261	1000	1102
262	1001	1102771
263	1004	11030308
264	1005	1103147
265	1007	1103353
266	1009	11035592
267	1017	11058122
268	1019	11058796
269	1029	11068867
270	1040	11088199
271	1051	11104823
272	1055	11117606
273	1056	11122087
274	1059	11127644
275	1063	11143173
276	1068	11151363
277	1070	11152482
278	1071	11152667
279	1072	11154210
280	1074	11154555
281	1077	11157
282	1080	11159621
283	1083	11165622
284	1091	11174332
285	1094	11176403
286	1098	11179557
287	1105	11186453
288	1106	11186583
289	1107	11188409
290	1109	11191883
291	1112	11193842
292	1117	11200344
293	1119	11201568
294	1128	11211051
295	1129	11211770
296	1135	11219835
297	1137	11222939
298	1138	11223290
299	1142	11224983
300	1143	11226090
301	1146	11228183
302	1151	11231381
303	1152	11232915
304	1161	11238078
305	1162	11238147
306	1165	11243969
307	1171	11249248
308	1174	11249932
309	1177	112499943
310	1179	112499966
311	1183	11256587
312	1184	11256664
313	1187	11258014
314	1188	11258227
315	1189	11259583
316	1194	11269353
317	1197	11271637
318	1202	11277418
319	1203	11279578
320	1204	11280933
321	1212	11287153
322	1217	11289917
323	1218	11290018
324	1221	11292488
325	1234	11302540
326	1236	11304743
327	1242	11313622
328	1244	11314340
329	1245	11316919
330	1250	11319053
331	1254	11326715
332	1262	11338033
333	1263	11338127
334	1269	11340230
335	1273	11347895
336	1274	11349
337	1277	11350256
338	1278	11350462
339	1281	11352536
340	1287	11360391
341	1288	11362875
342	1291	11364421
343	1296	11371
344	1300	11372448
345	1304	11381449
346	1308	11385779
347	1320	11398092
348	1321	11398430
349	1322	11398455
350	1325	11405422
351	1328	11407306
352	1329	11409972
353	1332	11416123
354	1333	11416762
355	1334	11418978
356	1336	11424237
357	1340	11427778
358	1350	11438771
359	1353	1144328
360	1355	11450633
361	1357	11452022
362	1360	11454028
363	1364	11462174
364	1371	11467730
365	1372	11467934
366	1375	11469862
367	1377	11472829
368	1380	11476171
369	1385	11477833
370	1392	11481147
371	1393	11481862
372	1397	11484479
373	1398	11485200
374	1400	11485745
375	1407	114888
376	1408	114904
377	1414	11492761
378	1418	11493598
379	1421	11494496
380	1423	11496376
381	1428	11499245
382	1429	114999
383	1430	1150
384	1433	11501226
385	1435	11502243
386	1436	11502846
387	1438	11503417
388	1444	11508736
389	1446	1150897
390	1449	115111
391	1457	11517212
392	1458	115175
393	1460	11518143
394	1466	11519678
395	1472	115219
396	1477	115239
397	1478	11524144
398	1482	11524901
399	1493	115292
400	1494	1153
401	1496	11531745
402	1498	115348
403	1500	115355
404	1504	11536903
405	1512	11546102
406	1517	11548266
407	1520	11551001
408	1526	11556711
409	1528	11557669
410	1533	11560842
411	1534	11561383
412	1535	11561462
413	1555	11581936
414	1557	11585006
415	1558	11587013
416	1560	11588811
417	1561	11589523
418	1562	11589703
419	1566	11591924
420	1568	11594004
421	1569	11595029
422	1570	11595431
423	1574	11597537
424	1580	11609586
425	1584	11612883
426	1586	11615393
427	1588	11617407
428	1593	11619093
429	1594	11620412
430	1602	11625818
431	1603	11626164
432	1606	11626927
433	1607	11627238
434	1616	11637090
435	1617	11637204
436	1620	11640390
437	1625	11646235
438	1628	11647002
439	1632	11649750
440	1646	11663931
441	1647	11664426
442	1654	11670352
443	1659	11673921
444	1661	11674915
445	1667	11676786
446	1668	11677079
447	1670	11678481
448	1674	11682374
449	1678	11684994
450	1697	11697360
451	1703	11704178
452	1705	11705637
453	1708	117072548
454	1709	117072549
455	1710	117072550
456	1711	117072551
457	1714	11711142
458	1715	11711157
459	1717	11712236
460	1722	11715767
461	1725	11717831
462	1726	11718911
463	1731	11722246
464	1737	11725870
465	1738	11726563
466	1741	11743399
467	1747	11751126
468	1751	11754511
469	1752	11755040
470	1754	117558519
471	1757	11758267
472	1763	117621212
473	1766	1177
474	1767	11771269
475	1770	11773617
476	1771	11773916
477	1774	11777027
478	1775	117779453
479	1780	117822197
480	1784	117857370
481	1787	117880050
482	1788	117880110
483	1789	117883712
484	1790	11790
485	1798	117953038
486	1806	117978172
487	1808	117991392
488	1809	117996749
489	1814	118036714
490	1815	118036716
491	1822	1180676
492	1823	11808386
493	1825	11810219
494	1826	11810423
495	1828	118107484
496	1841	118170767
497	1848	118223999
498	1849	118224080
499	1857	11824
500	1858	118247742
501	1859	118247752
502	1866	11828024
503	1869	118288050
504	1871	1183
505	1881	118370964
506	1882	11837140
507	1885	11837558
508	1891	11842675
509	1898	11846300
510	1902	118470069
511	1903	118470204
512	1908	11848679
513	1912	118510597
514	1915	118514606
515	1916	118514742
516	1921	118540138
517	1923	118552545
518	1939	118626505
519	1942	118634407
520	1943	118636274
521	1948	118663155
522	1954	118693659
523	1955	118694876
524	1956	118695109
525	1958	11869658
526	1969	118704772
527	1970	118704899
528	1971	118705186
529	1972	118710946
530	1973	118715600
531	1974	118720615
532	1980	118735338
533	1981	118735582
534	1983	118736856
535	1995	1188139
536	1999	118873207
537	2004	118908379
538	2008	118947820
539	2010	118953461
540	2012	118958122
541	2021	118988431
542	2022	119
543	2031	119081
544	2037	119081417
545	2133	119182
546	2147	119357
547	2149	119369
548	2155	119461
549	2161	11950168
550	2167	119537
551	2172	11954197
552	2186	11957499
553	2200	11957585
554	2208	11957630
555	2211	11957657
556	2223	119584
557	2226	11960529
558	2227	119607
559	2228	11960895
560	2229	11963435
561	2241	11969542
562	2261	11983303
563	2265	11990416
564	2267	11992146
565	2268	11993865
566	2270	11994011
567	2277	12000240
568	2281	12000799
569	2294	12033284
570	2300	12044741
571	2307	1208294
572	2308	1208332
573	2401	12108781
574	2469	121230617
575	2473	121231408
576	2474	121231410
577	2478	121232405
578	2482	121241171
579	2492	121271792
580	2505	1213452
581	2511	12137312
582	2516	121392541
583	2517	121396
584	2518	121398766
585	2525	121424047
586	2528	121432902
587	2533	121457027
588	2536	121480897
589	2537	121487936
590	2540	121499143
591	2542	121499171
592	2546	121513876
593	2548	121513897
594	2558	121596329
595	2564	1218
596	2568	121879
597	2573	121926
598	2579	122023
599	2581	122044
600	2585	1221
601	2610	122162
602	2619	122170
603	2623	122178085
604	2624	122180069
605	2625	122181886
606	2628	122185976
607	2629	122186025
608	2630	122187564
609	2633	122189255
610	2634	122190433
611	2636	122191483
612	2646	122215
613	2695	122272
614	2705	122327
615	2709	122390213
616	2727	122531750
617	2731	12253678
618	2732	12253688
619	2741	122618
620	2746	122651
621	2753	122670110
622	2764	122705990
623	2768	122707126
624	2770	122724
625	2792	12303281
626	2795	12305198
627	2810	123132228
628	2823	123221518
629	2830	1235170
630	2831	12354987
631	2832	12355589
632	2836	1236
633	2844	123619
634	2858	123773279
635	2868	123879
636	2871	123920
637	2875	123964
638	2878	123981
639	2897	124087
640	2902	124096575
641	2903	124106089
642	2904	12411107
643	2914	124146310
644	2915	124146374
645	2933	124203831
646	2935	124203912
647	2938	124220043
648	2941	124220601
649	2944	124222436
650	2948	124249
651	2987	124846
652	3000	125101
653	3006	125286314
654	3015	125407509
655	3016	1254374
656	3019	125516
657	3024	12560
658	3049	126388
659	3056	126565
660	3058	126599606
661	3059	12661864
662	3071	126711307
663	3207	126961735
664	3217	127029348
665	3219	127032557
666	3222	127042122
667	3223	127043724
668	3226	127044078
669	3227	127045422
670	3228	127047527
671	3229	127047919
672	3230	127048619
673	3232	127053601
674	3236	127153
675	3250	127676
676	3257	127856
677	3259	127872
678	3260	127883
679	3279	128355
680	3290	12884652
681	3291	128878
682	3296	12892
683	3338	129051185
684	3339	129051973
685	3341	129052159
686	3346	129074791
687	3361	129211
688	3375	12934390
689	3376	129348
690	3389	129626605
691	3390	12967404
692	3392	1297
693	3394	129725
694	3406	129928082
695	3409	130007
696	3410	130021
697	3414	130099
698	3416	13019090
699	3419	130201615
700	3429	130289
701	3436	130395
702	3446	13044112
703	3455	130714
704	3459	1308751
705	3472	131442
706	3476	131601
707	3477	131627
708	3492	131698638
709	3541	131717
710	3551	13176850
711	3552	131790
712	3557	131801483
713	3558	131820
714	3568	13187028
715	3572	13190584
716	3576	131953885
717	3578	131954513
718	3579	131954583
719	3581	131955137
720	3589	132006
721	3590	132010322
722	3597	132087316
723	3599	132123
724	3615	132252
725	3616	132256889
726	3617	132256891
727	3624	132281917
728	3654	132470893
729	3655	132471728
730	3666	132547348
731	3667	132565
732	3679	1328033
733	3682	132837
734	3687	132904
735	3690	132941428
736	3693	132968
737	3700	132999
738	3701	133001
739	3703	133008
740	3707	133053564
741	3712	133080719
742	3731	133633
743	3734	133849
744	3735	1340
745	3747	134130757
746	3751	134149230
747	3779	1342
748	3782	13424125
749	3806	1345
750	3824	13465
751	3832	134691740
752	3837	134691750
753	3838	134692422
754	3843	134694995
755	3874	134820948
756	3879	134823928
757	3888	134952431
758	3891	13505737
759	3901	135204796
760	3910	135342
761	3919	135390654
762	3922	135394452
763	3932	135397692
764	3938	135398499
765	3946	135398516
766	3961	135398735
767	3962	135398737
768	3968	135398745
769	3973	1354
770	3977	135400439
771	3992	135403821
772	3993	135404909
773	3999	135409468
774	4001	135409477
775	4002	135409530
776	4010	135411
777	4018	135413528
778	4039	135418418
779	4058	135440466
780	4074	135450383
781	4075	135451068
782	4083	135463046
783	4093	135494369
784	4095	135496218
785	4103	135506374
786	4105	135514603
787	4113	135543997
788	4118	135564558
789	4124	135564841
790	4125	135564890
791	4149	135566371
792	4168	1356591
793	4175	135736240
794	4178	135742
795	4181	135743577
796	4182	135743630
797	4190	135839366
798	4192	135873861
799	4199	135905451
800	4203	135923992
801	4205	135932822
802	4210	13603196
803	4218	136189563
804	4221	136201633
805	4231	136242969
806	4233	136253042
807	4235	136263539
808	4239	136336162
809	4242	1364574
810	4244	1365092
811	4246	13651848
812	4247	136598218
813	4248	136607590
814	4249	136611479
815	4259	1367
816	4264	136934823
817	4269	1370
818	4270	137003167
819	4272	13711
820	4273	13711982
821	4274	13712
822	4276	13713242
823	4283	137251368
824	4289	13730
825	4290	137300622
826	4292	137319668
827	4295	137319706
828	4317	137333447
829	4326	137350199
830	4327	137350911
831	4339	137499231
832	4340	137519326
833	4344	137541854
834	4371	137630000
835	4372	137635585
836	4373	137636547
837	4374	137640621
838	4377	137654221
839	4379	137662234
840	4406	13789
841	4413	13791
842	4497	13799300
843	4501	138059708
844	4514	138319674
845	4579	138510
846	4587	138634603
847	4747	13926
848	4756	1393
849	4760	139346228
850	4801	139600315
851	4816	1398004
852	4830	1400
853	4832	140058921
854	4845	140560728
855	4852	14101198
856	4857	141295674
857	4863	14151647
858	4876	14187
859	4892	142417841
860	4901	1427628
861	4910	14335632
862	4923	14403147
863	4924	14407191
864	4930	14484527
865	4943	1456
866	4947	145704695
867	4948	145704696
868	5058	145915
869	5085	145945971
870	5086	145949517
871	5088	145954010
872	5089	145965564
873	5090	145985
874	5092	145986542
875	5093	145992229
876	5095	145996536
877	5193	146222
878	5194	14623
879	5197	1464
880	5202	14655143
881	5203	14655218
882	5208	146616048
883	5224	146673503
884	5226	146680888
885	5227	146680889
886	5228	146680892
887	5229	146680893
888	5230	146680894
889	5231	146680895
890	5232	146680896
891	5233	146680897
892	5234	146680899
893	5235	146680900
894	5236	146680902
895	5237	146680903
896	5238	146680904
897	5240	146680906
898	5241	146680907
899	5242	146680908
900	5243	146680909
901	5244	146680911
902	5245	146680914
903	5246	146680928
904	5247	146680929
905	5248	146680933
906	5249	146680938
907	5250	146680940
908	5251	146680953
909	5252	146680954
910	5253	146680955
911	5254	146680956
912	5255	146680957
913	5256	146680959
914	5265	14675979
915	5277	1471839
916	5278	1471847
917	5285	147525
918	5291	14787907
919	5297	148178
920	5298	148184
921	5304	1483724
922	5311	14871
923	5315	149096
924	5324	14957
925	5330	14982
926	5333	14988831
927	5340	150311
928	5343	1504
929	5354	15083575
930	5375	151166
931	5376	151170
932	5378	151172
933	5380	151194
934	5382	151253
935	5384	15131080
936	5385	15132
937	5387	151342
938	5388	151345176
939	5389	15137728
940	5396	1518
941	5402	151947
942	5410	15234003
943	5415	15285519
944	5423	153270
945	5434	15387
946	5435	15391273
947	5441	153965
948	5477	154575
949	5536	15480182
950	5588	15487887
951	5618	1548887
952	5619	1548942
953	5620	1548943
954	5642	1550234
955	5644	1550579
956	5662	15541832
957	5664	1554210
958	5670	15547703
959	5674	155565880
960	5675	155573945
961	5676	155574018
962	5689	15569631
963	5692	15571694
964	5693	155774
965	5745	15580673
966	5746	155815
967	5955	156019130
968	5958	15604015
969	5960	15604493
970	5963	156069299
971	5969	156215372
972	5974	156391
973	5979	156419
974	5980	156422
975	5986	1566236
976	5996	157096
977	6001	1574
978	6008	157692
979	6014	157920
980	6024	15837973
981	6025	15839729
982	6028	1584822
983	6036	1587957
984	6038	158797
985	6048	15918691
986	6051	15925906
987	6052	159269
988	6054	159324
989	6055	159325
990	6058	15939
991	6066	159476
992	6069	15951529
993	6072	15953802
994	6081	159603
995	6084	1598
996	6086	15981173
997	6092	15984937
998	6093	15985556
999	6096	15990224
1000	6109	16004702
1001	6112	16007289
1002	6114	16007391
1003	6115	16011141
1004	6116	160115
1005	6123	16016585
1006	6127	16019453
1007	6128	16019476
1008	6129	16019609
1009	6133	160268
1010	6134	16028135
1011	6137	160355
1012	6138	16038120
1013	6139	16038368
1014	6146	16043304
1015	6151	16047619
1016	6160	16050391
1017	6173	16062593
1018	6186	16071548
1019	6187	16071549
1020	6188	16071550
1021	6191	16072179
1022	6192	160725
1023	6201	16085322
1024	6203	16086891
1025	6209	16094601
1026	6218	16109001
1027	6227	16119021
1028	6228	16119709
1029	6229	16119710
1030	6233	16122583
1031	6236	16123436
1032	6240	16126651
1033	6244	16129187
1034	6254	16130933
1035	6259	16133842
1036	6262	16134511
1037	6275	1617110
1038	6276	161713
1039	6280	161881
1040	6284	161930
1041	6285	16193817
1042	6296	16202256
1043	6311	16215349
1044	6342	16220015
1045	6347	16220172
1046	6349	16220196
1047	6355	16226184
1048	6370	16259
1049	6386	162651960
1050	6387	162676061
1051	6395	162834
1052	6401	162883
1053	6403	16307093
1054	6405	163091
1055	6433	16384282
1056	6445	164089
1057	6446	1641056
1058	6450	164234
1059	6451	164272
1060	6452	164305
1061	6454	164373
1062	6461	1645
1063	6462	164509
1064	6478	1646
1065	6479	164619
1066	6483	1647
1067	6498	164981
1068	6526	16641873
1069	6527	16641877
1070	6531	166456595
1071	6532	166456743
1072	6543	166558
1073	6544	166559
1074	6548	16659841
1075	6552	166629851
1076	6555	16666
1077	6557	16666652
1078	6560	16667090
1079	6568	16667923
1080	6572	16678941
1081	6580	1670
1082	6581	16718567
1083	6585	16719221
1084	6586	16720766
1085	6588	16722832
1086	6589	16722836
1087	6591	16725726
1088	6592	16725808
1089	6594	16727128
1090	6597	16733118
1091	6598	16734800
1092	6603	16738746
1093	6621	16749811
1094	6622	16749887
1095	6625	16750360
1096	6628	16752724
1097	6629	16752744
1098	6697	16792107
1099	6808	168429815
1100	6832	1688
1101	6953	1713122
1102	6963	1715
1103	6988	1734
1104	7001	174159
1105	7012	1750826
1106	7013	17513
1107	7016	17534
1108	7034	176077
1109	7036	176149
1110	7037	176155
1111	7039	176158
1112	7040	176167
1113	7044	176407
1114	7051	17655
1115	7053	176863
1116	7054	176870
1117	7056	176873
1118	7073	177340
1119	7074	17747296
1120	7075	17747371
1121	7076	17747481
1122	7082	17751500
1123	7089	17755052
1124	7109	17757434
1125	7116	177990
1126	7120	178024
1127	7121	178052
1128	7122	1785786
1129	7125	17873397
1130	7128	17915291
1131	7131	179340
1132	7133	179394
1133	7134	1794
1134	7137	17949074
1135	7139	17954204
1136	7143	17968256
1137	7148	17989733
1138	7150	18002591
1139	7155	180598
1140	7156	1809
1141	7168	18191179
1142	7173	182176
1143	7180	1825716
1144	7184	182612
1145	7185	18283
1146	7191	18329942
1147	7194	18343
1148	7197	18374784
1149	7198	18375105
1150	7199	18375251
1151	7202	183782
1152	7204	183790
1153	7207	183812
1154	7210	184227
1155	7213	18476105
1156	7219	18521907
1157	7220	18521975
1158	7240	185620
1159	7298	1858253
1160	7367	18702059
1161	7368	18706708
1162	7376	18763178
1163	7377	18763210
1164	7379	1880
1165	7380	188141
1166	7396	1893
1167	7397	1893668
1168	7399	1894361
1169	7400	18946
1170	7402	1895639
1171	7403	18957476
1172	7422	1908906
1173	7424	190901
1174	7429	19143
1175	7441	192792
1176	7444	19323337
1177	7449	1935
1178	7465	19418676
1179	7466	194327
1180	7469	1949
1181	7487	1967
1182	7489	196804
1183	7493	19692440
1184	7499	197033
1185	7505	1973
1186	7527	1983
1187	7529	19841587
1188	7532	1986
1189	7538	19910
1190	7540	19933
1191	7541	199472
1192	7551	200223
1193	7565	200604
1194	7604	2049550
1195	7621	20579393
1196	7627	206044
1197	7639	207893
1198	7644	20825
1199	7645	2083
1200	7667	2088
1201	7669	20882
1202	7671	208901
1203	7673	208908
1204	7681	20898025
1205	7683	20901115
1206	7687	209070
1207	7690	2092
1208	7692	2092851
1209	7694	20931416
1210	7697	20962019
1211	7702	2099556
1212	7705	21010424
1213	7709	210332
1214	7714	21081936
1215	7735	2120
1216	7744	21266200
1217	7747	2130
1218	7749	213023
1219	7750	21302901
1220	7752	213037
1221	7755	2130404
1222	7757	213056
1223	7761	2132
1224	7763	21345
1225	7765	2136
1226	7766	21360934
1227	7767	21362701
1228	7768	21362741
1229	7779	2142225
1230	7780	21428884
1231	7784	214348
1232	7788	2145
1233	7811	21527
1234	7814	2155128
1235	7816	21553132
1236	7829	21581855
1237	7846	2160
1238	7850	2161
1239	7851	2162
1240	7852	216208
1241	7853	216210
1242	7855	216237
1243	7857	216240
1244	7874	216305
1245	7882	216326
1246	7883	216327
1247	7900	2165
1248	7911	21699977
1249	7912	2170
1250	7922	21763506
1251	7929	2182
1252	7943	219050
1253	7944	219077
1254	7946	219100
1255	7948	219104
1256	7957	21948241
1257	7962	2197
1258	7963	21971189
1259	7969	21988256
1260	7970	21988329
1261	7979	22049997
1262	7980	220531
1263	7981	22057734
1264	7983	2207
1265	7985	2208391
1266	7986	22083924
1267	7992	2210370
1268	7996	2214
1269	7997	22142706
1270	7999	221493
1271	8002	2215592
1272	8004	2216
1273	8006	2216926
1274	8010	22200891
1275	8013	22218381
1276	8017	22227931
1277	8021	22245141
1278	8028	222666
1279	8035	22287193
1280	8036	2229
1281	8037	22290157
1282	8038	2230
1283	8055	22416235
1284	8062	22421741
1285	8079	22433923
1286	8082	2244
1287	8083	22460624
1288	8085	22479762
1289	8088	2249
1290	8089	2249447
1291	8097	2255544
1292	8114	22628097
1293	8120	22660592
1294	8121	2268
1295	8123	2270052
1296	8132	22756075
1297	8139	2284
1298	8145	22878744
1299	8146	22878749
1300	8149	22901329
1301	8155	22953159
1302	8165	2303
1303	8190	2325
1304	8194	2325815
1305	8201	2332
1306	8203	23327
1307	8211	23369423
1308	8214	23378546
1309	8217	23418
1310	8225	234811
1311	8227	23497
1312	8230	23518659
1313	8238	2355
1314	8256	23582810
1315	8257	23582811
1316	8258	23582824
1317	8266	2360773
1318	8278	23626229
1319	8281	23627212
1320	8282	23628097
1321	8283	23628246
1322	8284	23630211
1323	8288	23633624
1324	8293	23635314
1325	8300	23642173
1326	8301	23642227
1327	8302	23642285
1328	8305	23646031
1329	8320	23649154
1330	8325	23651142
1331	8327	23652731
1332	8329	23653137
1333	8336	23658582
1334	8337	2366
1335	8338	23661637
1336	8453	237
1337	8471	23725625
1338	8472	23725699
1339	8473	23727689
1340	8476	23729157
1341	8478	237332
1342	8489	2375
1343	8529	2381
1344	8562	2387
1345	8571	238782
1346	8614	2396
1347	8630	2403
1348	8636	2404
1349	8672	24180125
1350	8674	24180592
1351	8676	2419
1352	8695	24360
1353	8696	2438
1354	8707	2449
1355	8711	2455
1356	8727	2471
1357	8737	24721401
1358	8744	24739761
1359	8746	2474
1360	8818	24748257
1361	8819	24748573
1362	8823	24752873
1363	8824	2475352
1364	8825	24753618
1365	8826	24753707
1366	8827	24753708
1367	8828	24753719
1368	8832	24759064
1369	8837	24762205
1370	8838	24763624
1371	8839	24764449
1372	8840	24764469
1373	8843	24765037
1374	8844	24765256
1375	8846	24765530
1376	8853	24768719
1377	8855	2477
1378	8856	247704
1379	8864	24776341
1380	8868	24779744
1381	8873	24784428
1382	8874	24785538
1383	8877	24788740
1384	8890	248
1385	8895	24804591
1386	8896	24808478
1387	8898	24811403
1388	8899	24812126
1389	8900	24812223
1390	8905	24816434
1391	8913	24826799
1392	8917	24830257
1393	8925	24849206
1394	8926	24849323
1395	8927	24849362
1396	8928	24849601
1397	8929	24851355
1398	8931	24852505
1399	8934	24856225
1400	8938	24856341
1401	8939	24856436
1402	8940	24857286
1403	8941	24857323
1404	8944	24857697
1405	8946	24858111
1406	8947	24859443
1407	8951	24864553
1408	8975	24871506
1409	8981	24877964
1410	8983	24880249
1411	8984	24882589
1412	8985	24882686
1413	8986	24883191
1414	8989	24888322
1415	8991	24890761
1416	8993	24894053
1417	8996	24896589
1418	8997	24896609
1419	8998	24897305
1420	9005	24905375
1421	9015	24937859
1422	9020	24946690
1423	9025	24957182
1424	9029	24960071
1425	9030	24961094
1426	9031	24961764
1427	9034	24964624
1428	9035	24964626
1429	9039	24969111
1430	9040	24970178
1431	9041	24970350
1432	9043	24971250
1433	9044	24971251
1434	9045	24971265
1435	9049	24978538
1436	9054	24986839
1437	9058	24991044
1438	9063	24995756
1439	9065	24997402
1440	9069	25004723
1441	9070	25005065
1442	9071	25005885
1443	9072	25005886
1444	9073	25005887
1445	9078	25012413
1446	9080	25012945
1447	9081	25012951
1448	9089	25016417
1449	9090	25016538
1450	9093	25018095
1451	9094	25019356
1452	9095	25019940
1453	9096	25021165
1454	9097	25022340
1455	9102	25023785
1456	9106	25025509
1457	9107	25026475
1458	9108	25027145
1459	9110	25030810
1460	9113	25033539
1461	9126	25054688
1462	9127	25055527
1463	9129	25058454
1464	9131	25062766
1465	9134	25066619
1466	9141	25068753
1467	9142	25069387
1468	9144	25073775
1469	9156	25095148
1470	9162	25099887
1471	9165	25102171
1472	9169	25102822
1473	9175	25105689
1474	9176	25105690
1475	9181	25108278
1476	9184	25109292
1477	9198	25112825
1478	9199	25113626
1479	9214	25128145
1480	9216	25131097
1481	9222	25138203
1482	9224	25138339
1483	9227	25141650
1484	9229	25143367
1485	9230	25143506
1486	9233	25144336
1487	9238	25150857
1488	9239	25151352
1489	9243	25154387
1490	9249	25156467
1491	9256	25163982
1492	9257	25166183
1493	9262	25173265
1494	9269	25181410
1495	9276	2519
1496	9283	25193530
1497	9284	25195294
1498	9285	25195348
1499	9287	25195354
1500	9289	25195495
1501	9290	25195516
1502	9297	2520
1503	9299	25204604
1504	9302	25207736
1505	9305	25210273
1506	9306	25210493
1507	9310	25218467
1508	9312	25221720
1509	9314	25223366
1510	9315	25225521
1511	9322	25227476
1512	9323	25227481
1513	9330	25230621
1514	9334	25234918
1515	9337	25235948
1516	9370	25246343
1517	9376	25257124
1518	9378	25258268
1519	9380	25260326
1520	9382	25262527
1521	9384	25262965
1522	9386	25264301
1523	9387	25265312
1524	9398	253078
1525	9404	2536
1526	9409	2540
1527	9415	2548547
1528	9416	2549
1529	9417	2551
1530	9419	2554
1531	9428	25641
1532	9435	2574
1533	9437	2577
1534	9446	2585
1535	9483	259386
1536	9488	259965
1537	9491	2603
1538	9500	26098
1539	9510	26248
1540	9523	2662
1541	9528	26757
1542	9533	2684
1543	9536	2685
1544	9537	2687
1545	9540	26879
1546	9541	2688
1547	9542	2689
1548	9543	2690
1549	9546	269324
1550	9552	2703
1551	9553	2708
1552	9558	2719
1553	9559	2720
1554	9599	2726824
1555	9601	2727594
1556	9602	2728477
1557	9608	2729538
1558	9609	2729560
1559	9613	2730263
1560	9614	2730269
1561	9615	2731929
1562	9616	2732
1563	9623	2733506
