code	checkpoint_code	symbol
330	5401	151932
331	5403	1520267
332	5407	15224271
333	5422	153241
334	5424	15331
335	5430	1537
336	5434	15387
337	5439	153941
338	5446	154059
339	5451	154257
340	5477	154575
341	5532	1547484
342	5620	1548943
343	5622	1548955
344	5626	1549000
345	5655	155290
346	5670	15547703
347	5746	155815
348	5977	156414
349	5980	156422
350	6050	15922487
351	6052	159269
352	6054	159324
353	6069	15951529
354	6078	159594
355	6081	159603
356	6089	15983966
357	6092	15984937
358	6104	160020
359	6108	16004692
360	6113	16007367
361	6114	16007391
362	6137	160355
363	6138	16038120
364	6141	16041424
365	6155	16048642
366	6162	160517
367	6172	16061509
368	6223	16117018
369	6224	16118392
370	6234	16122663
371	6235	16123056
372	6240	16126651
373	6242	16126898
374	6261	16133851
375	6303	16212154
376	6347	16220172
377	6350	16222096
378	6352	16224745
379	6359	16231
380	6395	162834
381	6405	163091
382	6424	16362
383	6434	163844
384	6438	16395057
385	6461	1645
386	6469	164522
387	6478	1646
388	6509	165404
389	6541	16654980
390	6542	166553
391	6543	166558
392	6545	16656685
393	6548	16659841
394	6558	16666708
395	6563	16667695
396	6564	16667705
397	6567	16667733
398	6572	16678941
399	6582	16718576
400	6586	16720766
401	6589	16722836
402	6598	16734800
403	6600	16736529
404	6605	16739244
405	6617	16747388
406	6619	16747683
407	6626	16750408
408	6631	167551
409	6636	16757524
410	6638	16758175
411	6657	1676
412	6661	16760039
413	6663	16760141
414	6664	16760178
415	6794	168317477
416	6795	168317484
417	6819	168613
418	6902	1694
419	6942	170361
420	6955	17134
421	6961	17142
422	6978	1727
423	7037	176155
424	7039	176158
425	7040	176167
426	7055	176871
427	7056	176873
428	7079	1775
429	7084	17753743
430	7087	17754438
431	7089	17755052
432	7091	17756771
433	7117	177992
434	7120	178024
435	7130	17928441
436	7185	18283
437	7222	185248
438	7223	18528119
439	7229	185462
440	7369	187079
441	7398	1893730
442	7401	189562
443	7449	1935
444	7460	193962
445	7470	19493
446	7480	195915
447	7495	196968
448	7509	197706
449	7527	1983
450	7532	1986
451	7534	198693
452	7548	200
453	7552	20039
454	7553	2005
455	7563	20057109
456	7573	2018
457	7577	2022
458	7580	20279
459	7590	2040
460	7608	2051
461	7624	205912
462	7631	2063
463	7632	20635522
464	7641	2081
465	7642	2082
466	7670	208898
467	7671	208901
468	7672	208902
469	7673	208908
470	7679	208953
471	7696	2094
472	7711	21071390
473	7739	2123
474	7747	2130
475	7749	213023
476	7753	213039
477	7754	213040
478	7755	2130404
479	7756	213046
480	7761	2132
481	7782	214346
482	7783	214347
483	7784	214348
484	7788	2145
485	7792	2146
486	7812	2153
487	7821	2157
488	7846	2160
489	7850	2161
490	7851	2162
491	7855	216237
492	7859	21625941
493	7874	216305
494	7882	216326
495	7883	216327
496	7886	216345
497	7900	2165
498	7912	2170
499	7914	21704
500	7925	2179
501	7929	2182
502	7938	2187
503	7945	219078
504	7948	219104
505	7960	2196
506	7979	22049997
507	7982	2206
508	7996	2214
509	7999	221493
510	8000	22152353
511	8016	22225683
512	8039	22312320
513	8082	2244
514	8088	2249
515	8104	22576
516	8117	2265
517	8119	2266
518	8130	2275
519	8165	2303
520	8170	2307
521	8175	2310
522	8178	23116322
523	8181	2315
524	8182	2318
525	8205	2333
526	8207	23350989
527	8219	2343
528	8228	23500906
529	8232	2353
530	8234	2354
531	8241	23581791
532	8244	23581795
533	8265	23606
534	8277	23625762
535	8279	23626877
536	8287	23633604
537	8293	23635314
538	8320	23649154
539	8335	23658330
540	8337	2366
541	8346	23663407
542	8352	23663959
543	8381	23667628
544	8422	23677833
545	8427	23679071
546	8433	23681059
547	8435	23681233
548	8453	237
549	8471	23725625
550	8473	23727689
551	8476	23729157
552	8489	2375
553	8502	2377
554	8514	2378
555	8529	2381
556	8533	23817954
557	8552	23863714
558	8586	23897
559	8596	2392
560	8614	2396
561	8638	2405
562	8643	24066
563	8675	24180719
564	8695	24360
565	8726	24707
566	8727	2471
567	8742	24737642
568	8745	24739943
569	8746	2474
570	8817	24748204
571	8819	24748573
572	8855	2477
573	8857	24770514
574	8858	24771824
575	8859	24771867
576	8862	24772860
577	8865	24776445
578	8867	24779724
579	8869	2478
580	8877	24788740
581	8881	24794418
582	8884	24795070
583	8889	24798764
584	8892	24800541
585	8902	24812758
586	8909	24821094
587	8913	24826799
588	8939	24856436
589	8940	24857286
590	8952	24864821
591	8975	24871506
592	8976	24872560
593	8979	24875320
594	8982	24880028
595	8990	24889392
596	9001	24901704
597	9010	24906282
598	9020	24946690
599	9025	24957182
600	9032	24963252
601	9034	24964624
602	9037	24965990
603	9049	24978538
604	9056	24988881
605	9064	24996872
606	9095	25019940
607	9104	25025298
608	9105	25025505
609	9111	25031915
610	9113	25033539
611	9131	25062766
612	9133	25066467
613	9171	25102847
614	9177	25105704
615	9204	25117126
616	9207	25124816
617	9211	25126798
618	9238	25150857
619	9240	25151504
620	9251	25161177
621	9258	25166913
622	9261	25171648
623	9265	25180101
624	9273	25183872
625	9276	2519
626	9284	25195294
627	9316	25226117
628	9318	25226483
629	9319	25227436
630	9321	25227462
631	9335	25235170
632	9375	25254071
633	9377	25257557
634	9381	25260757
635	9383	25262792
636	9384	25262965
637	9401	2532
638	9404	2536
639	9411	2541
640	9419	2554
641	9436	2576
642	9439	2581
643	9446	2585
644	9482	259329
645	9510	26248
646	9518	265237
647	9523	2662
648	9537	2687
649	9540	26879
650	9552	2703
651	9553	2708
652	9556	2717
653	9558	2719
654	9562	2722
655	9579	2724350
656	9583	2724387
657	9590	2725
658	9595	2726
659	9600	2727
660	9616	2732
661	9627	2733526
662	9693	2746
663	9700	2750
664	9708	2754
665	9717	2756
666	9725	2762
667	9744	2764
668	9751	27661
669	9757	2769
670	9785	2771
671	9787	2772126
672	9804	27812
673	9811	2787
674	9813	2787526
675	9814	2788
676	9819	27924
677	9821	2794
678	9824	2796
679	9826	2797
680	9828	2799
681	9830	27991
682	9836	2801
683	9839	2802
684	9847	2803
685	9856	28061
686	9869	2812
687	9952	285033
688	10006	288216
689	10014	28871
690	10052	2913
691	10062	29243
692	10065	2929
693	10090	2946601
694	10115	2955
695	10139	2972
696	10165	29922606
697	10167	2993
698	10190	3001077
699	10195	3002120
700	10201	3003
701	10202	3003141
702	10204	300471
703	10207	3005573
704	10211	3009
705	10212	3009355
706	10215	3011155
707	10226	3016
708	10228	3019
709	10238	3025944
710	10240	3025986
711	10252	3033
712	10253	3033332
713	10257	3033769
714	10261	3033825
715	10265	3034010
716	10291	3036703
717	10314	3038522
718	10315	3038525
719	10320	3044
720	10333	3052
721	10336	3052776
722	10340	3055
723	10343	3059
724	10347	3062316
725	10352	30667
726	10356	3071
727	10357	3074
728	10359	30751
729	10362	3076
730	10372	3081027
731	10375	3081361
732	10414	3085107
733	10482	31072
734	10485	3108
735	10489	3111
736	10492	3114
737	10495	3117
738	10502	3121
739	10539	31411
740	10549	3152
741	10555	3156
742	10557	3157
743	10570	3168
744	10572	31703
745	10574	31729
746	10589	3194
747	10592	3198
748	10599	3219
749	10602	32281
750	10603	3229
751	10641	3241
752	10642	3242
753	10683	3276
754	10685	3277
755	10688	3278
756	10698	328839
757	10720	3307
758	10721	3308
759	10723	3314
760	10724	3316
761	10727	3324
762	10733	3329
763	10737	3331
764	10738	3332
765	10739	3333
766	10752	3341
767	10753	3342298
768	10755	3343
769	10758	3348
770	10760	3349
771	10764	3352
772	10765	3354
773	10767	3356
774	10776	33625
775	10778	33630
776	10780	336423
777	10782	3365
778	10789	3372
779	10792	3373
780	10802	3385
781	10804	3386
782	10808	33887
783	10816	3396
784	10817	3397
785	10823	3401
786	10824	34040
787	10842	3440
788	10849	3446
789	10858	3454
790	10867	3463
791	10868	34633
792	10877	3472
793	10880	3474
794	10881	3475
795	10882	3476
796	10886	3478
797	10892	34870
798	10893	3488
799	10915	3510
800	10922	3518
801	10935	35375
802	10951	3547
803	10956	3559
804	10982	359323
805	10985	3598
806	10988	3600
807	11007	3627
808	11016	36339
809	11033	36462
810	11036	3647
811	11045	3657
812	11056	3671
813	11057	3672
814	11062	3676
815	11064	3677
816	11074	3686
817	11079	3690
818	11086	3696
819	11088	3698
820	11091	3702
821	11098	3712
822	11101	3715
823	11103	3718
824	11105	3721046
825	11117	37392
826	11124	3744
827	11127	37461
828	11129	3747
829	11132	3749
830	11140	3760
831	11146	3767
832	11153	3784
833	11157	37907
834	11165	3796
835	11191	3825
836	11194	3826
837	11195	3827
838	11209	3838
839	11219	38521
840	11230	3869
841	11231	387447
842	11237	3878
843	11242	38853
844	11253	3899
845	11255	3902
846	11258	39042
847	11259	39065
848	11276	3923
849	11278	3926
850	11280	392622
851	11282	3932
852	11287	3936
853	11289	3938007
854	11294	3946
855	11295	39468
856	11310	39562
857	11311	3957
858	11314	3958
859	11316	3961
860	11321	3969
861	11325	3973
862	11331	39836
863	11344	4006
864	11347	4011
865	11356	4020
866	11364	4030
867	11367	4032
868	11372	40399
869	11377	4046
870	11396	405012
871	11404	4055
872	11412	4062
873	11414	40632
874	11421	406563
875	11422	4066
876	11424	4067
877	11446	40854
878	11452	4091
879	11468	4100
880	11472	41049
881	11475	4107
882	11479	41109
883	11488	4114
884	11502	41214
885	11553	4167
886	11554	4168
887	11556	41693
888	11558	4170
889	11563	4173
890	11570	41781
891	11576	4184
892	11579	4189
893	11584	4195
894	11586	4197
895	11587	4199
896	11589	4201
897	11592	4205
898	11616	4212
899	11682	4235
900	11687	4239
901	11689	42433517
902	11711	42574
903	11729	4261
904	11731	42611257
905	11738	42626405
906	11743	42628507
907	11744	42628535
908	11749	42636350
909	11750	42636535
910	11760	42642645
911	11761	42642648
912	11773	42785
913	11822	4331
914	11831	4342
915	11852	4369359
916	11855	4369524
917	11866	43815
918	11890	439246
919	11898	439285
920	12015	440936
921	12021	441029
922	12023	441074
923	12025	44112
924	12048	441276
925	12056	4413
926	12059	441307
927	12073	441358
928	12080	44137675
929	12081	44137946
930	12087	44139710
931	12090	441401
932	12233	44143370
933	12244	44155856
934	12255	4417
935	12265	4418
936	12268	44182295
937	12275	44187
938	12276	44187362
939	12336	44205240
940	12438	44246718
941	12443	44247568
942	12458	44251605
943	12468	44259
944	12477	44273461
945	12492	442894
946	12559	44386188
947	12563	443872
948	12567	443935
949	12573	443953
950	12574	443955
951	12580	444
952	12588	444029
953	12590	444031
954	12591	444036
955	12662	44462760
956	12691	44483269
957	14881	445154
958	14894	445354
959	14921	44551660
960	14925	44557636
961	14936	44564
962	14937	445643
963	14999	44603531
964	15000	44603533
965	15005	44607530
966	15035	446157
967	15328	44623946
968	15344	44629987
969	15345	4463
970	15377	44634701
971	15394	446541
972	15417	4474
973	15420	4477
974	15429	448014
975	15464	448281
976	15474	448537
977	15496	449193
978	15505	449381
979	15510	4495
980	15516	4497
981	15519	45006121
982	15530	4507
983	15555	45114068
984	15562	45138674
985	15565	4514
986	15568	45142457
987	15570	451668
988	15620	4534
989	15627	45375809
990	15629	45375953
991	15636	4539
992	15637	454216
993	15737	456199
994	15752	4578
995	15755	457928
996	15757	457964
997	15762	4583
998	15763	4585
999	15772	4593
1000	15778	4594
1001	15780	4595
1002	15802	4614
1003	15803	4615
1004	15831	46191454
1005	15834	46196517
1006	15836	46199646
1007	15857	46213929
1008	15859	46215462
1009	15861	46215815
1010	15874	46224413
1011	15875	46224516
1012	15887	462382
1013	15897	46244454
1014	15910	4632
1015	15911	4633
1016	15915	4636
1017	15929	4644
1018	15931	4649
1019	15940	4659569
1020	15957	4671
1021	15986	4679
1022	16007	46843057
1023	16008	46843648
1024	16009	46843772
1025	16010	46843906
1026	16011	46844147
1027	16015	46848036
1028	16020	46854655
1029	16022	46861588
1030	16023	46861623
1031	16026	46864192
1032	16031	46868135
1033	16044	46876249
1034	16051	46883536
1035	16054	46885626
1036	16062	46893585
1037	16065	46898058
1038	16070	46901937
1039	16142	46907787
1040	16155	46911863
1041	16191	46926350
1042	16192	46926360
1043	16214	46931012
1044	16216	46931242
1045	16225	46940575
1046	16234	46943432
1047	16236	46944259
1048	16238	46947264
1049	16249	4698
1050	16253	4705
1051	16261	471161
1052	16272	4725
1053	16282	4737
1054	16283	4740
1055	16287	47472
1056	16292	47510
1057	16305	47641
1058	16310	4771
1059	16311	4775
1060	16312	47751
1061	16317	4781
1062	16331	47936
1063	16342	4810
1064	16344	4814
1065	16350	4823
1066	16352	4826
1067	16353	4828
1068	16354	4829
1069	16360	483407
1070	16362	4839
1071	16364	4843
1072	16365	4846
1073	16368	4849
1074	16369	4850
1075	16387	4887
1076	16389	4889
1077	16390	4891
1078	16405	4908
1079	16408	4909
1080	16410	4911
1081	16411	4912
1082	16413	4913
1083	16417	4917
1084	16420	491941
1085	16423	4923
1086	16424	492405
1087	16429	4932
1088	16434	4938
1089	16575	4976
1090	16579	49766501
1091	16611	49792852
1092	16622	49806720
1093	16633	49822384
1094	16638	49831257
1095	16660	49836020
1096	16661	49836027
1097	16721	49846579
1098	16725	49848070
1099	16745	49855250
1100	16750	49867926
1101	16753	49867929
1102	16754	49867930
1103	16755	49867936
1104	16762	49871818
1105	16765	4988454
1106	16769	4993
1107	16774	5002
1108	16794	50248
1109	16795	5025739
1110	16798	5029
1111	16801	50312
1112	16806	5035
1113	16814	5042
1114	16819	50515
1115	16822	5054
1116	16826	5059
1117	16828	50614
1118	16834	5070
1119	16837	5073
1120	16846	5078
1121	16859	5081913
1122	16864	50878566
1123	16894	50905713
1124	16906	5092
1125	16910	50922681
1126	16919	50942
1127	16920	5095
1128	16932	51000408
1129	16934	51001932
1130	16966	51039095
1131	16973	51049968
1132	16983	5113032
1133	16991	512282
1134	17000	51346455
1135	17010	51358113
1136	17017	51371314
1137	17018	51371328
1138	17019	51371334
1139	17041	515328
1140	17046	51576
1141	17047	5161
1142	17050	51634
1143	17053	5166
1144	17054	51683
1145	17065	51755
1146	17071	5190
1147	17077	5195
1148	17083	5205
1149	17088	5212
1150	17094	5219
1151	17123	5252
1152	17124	5253
1153	17132	5271805
1154	17146	5277135
1155	17149	5278396
1156	17157	5280363
1157	17169	5280445
1158	17183	5280567
1159	17189	5280647
1160	17195	5280754
1161	17210	5280961
1162	17220	5281051
1163	17234	5281078
1164	17242	5281104
1165	17289	5281607
1166	17293	5281613
1167	17336	5281767
1168	17358	5281847
1169	17359	5281855
1170	17371	5281969
1171	17377	5282136
1172	17395	5282219
1173	17396	5282226
1174	17397	5282230
1175	17422	5282435
1176	17423	5282440
1177	17426	5282452
1178	17429	5282459
1179	17434	5282481
1180	17445	5283066
1181	17457	5283734
1182	17473	5284439
1183	17483	5284514
1184	17485	5284550
1185	17489	5284583
1186	17498	5284627
1187	17519	5287953
1188	17520	5287969
1189	17521	5288149
1190	17523	5288320
1191	17524	5288382
1192	17536	5289501
1193	17557	52912189
1194	17565	52914932
1195	17566	52914946
1196	17600	53001
1197	17614	5309446
1198	17629	5310993
1199	17630	5311
1200	17652	5311128
1201	17662	5311217
1202	17664	5311221
1203	17673	5311304
1204	17675	5311309
1205	17678	5311340
1206	17679	5311345
1207	17681	5311380
1208	17684	5311390
1209	17687	5311412
1210	17689	5311424
1211	17700	5311510
1212	17702	5312111
1213	17705	5312122
1214	17712	5312149
1215	17743	5317221
1216	17744	5317223
1217	17753	5317750
1218	17764	5318433
1219	17815	5320346
1220	17822	5320716
1221	17846	53235510
1222	17851	53239990
1223	17856	5324346
1224	17898	5328804
1225	17900	5328940
1226	17904	5329098
1227	17905	5329099
1228	17906	5329102
1229	17907	5329103
1230	17925	53302361
1231	17926	5330286
1232	17940	53315882
1233	17963	53338808
1234	18020	53340666
1235	18041	53358942
1236	18091	53387035
1237	18100	53398658
1238	18102	53401173
1239	18114	5344
1240	18120	53465279
1241	18141	5350
1242	18143	5351166
1243	18147	5351344
1244	18153	5352062
1245	18156	5353
1246	18170	5353646
1247	18181	5353853
1248	18193	5355
1249	18195	53555
1250	18201	53569
1251	18203	5358
1252	18206	5359
1253	18207	5359476
1254	18213	5360696
1255	18217	5361092
1256	18229	5362119
1257	18230	5362123
1258	18232	5362129
1259	18257	5374464
1260	18263	5379
1261	18268	5381
1262	18277	5385074
1263	18288	5388962
1264	18289	5388964
1265	18290	5388977
1266	18296	5391
1267	18300	5394
1268	18337	5426
1269	18338	5429
1270	18339	5430
1271	18340	54360
1272	18341	54367
1273	18343	54385
1274	18347	54416523
1275	18350	54445
1276	18351	54454
1277	18357	5452
1278	19725	5462355
1279	27790	54671008
1280	27803	54676537
1281	27812	54678486
1282	27822	54680692
1283	27825	54682040
1284	27831	54682876
1285	27841	54685215
1286	27854	5469318
1287	27871	5472
1288	27882	54746
1289	27905	54765302
1290	27906	54766
1291	27918	5479433
1292	27932	5482
1293	27935	54840
1294	27957	5488548
1295	27964	54892
1296	27968	54911
1297	27973	5491955
1298	27976	5493444
1299	27978	5494449
1300	27985	5496659
1301	27987	5497
1302	27995	5498067
1303	27998	5503
1304	28000	5505
1305	28002	5510
1306	28004	5511
1307	28014	55197
1308	28015	5522
1309	28021	55283
1310	28023	5531
1311	28025	5533
1312	28033	5546
1313	28037	5564
1314	28038	5565
1315	28039	5566
1316	28041	5568
1317	28047	5574924
1318	28050	5577
1319	28051	5578
1320	28053	5584
1321	28057	5591
1322	28079	5639
1323	28080	564
1324	28086	5656
1325	28095	56599306
1326	28104	56640146
1327	28140	56645356
1328	28145	56649450
1329	28148	56650312
1330	28152	56654642
1331	28153	56655374
1332	28163	56676725
1333	28513	56846693
1334	28521	568763
1335	28547	56949517
1336	28553	56959
1337	28565	56965963
1338	28566	56965966
1339	28590	5701997
1340	28591	5701998
1341	28592	5702003
1342	28593	5702007
1343	28594	5702015
1344	28596	5702031
1345	28599	5702036
1346	28602	5702042
1347	28605	5702058
1348	28611	5702072
1349	28614	5702077
1350	28615	5702080
1351	28616	5702081
1352	28617	5702085
1353	28618	5702086
1354	28620	5702093
1355	28621	5702094
1356	28627	5702108
1357	28628	5702114
1358	28630	5702125
1359	28637	5702160
1360	28644	5702172
1361	28648	5702210
1362	28649	5702214
1363	28652	5702233
1364	28656	5702253
1365	28658	5702266
1366	28660	5702273
1367	28661	5702274
1368	28669	57030
1369	28679	5711
1370	28687	5717
1371	28693	57184418
1372	28694	5719
1373	28701	5722
1374	28702	5723
1375	28708	5726
1376	28714	5732
1377	28722	57335384
1378	28728	57339144
1379	28731	5734
1380	28733	57340671
1381	28743	57345770
1382	28765	57390074
1383	28771	57394468
1384	28791	57448257
1385	28800	57469
1386	28815	57519518
1387	28843	57697
1388	28845	5770
1389	28850	57748689
1390	28851	5775
1391	28854	57782
1392	28855	5780
1393	28886	57946
1394	28887	5795
1395	28909	5816
1396	28912	5819
1397	28932	5831
1398	28937	58423153
1399	28953	58573469
1400	28972	5878
1401	28999	5904
1402	29006	5909
1403	29017	59174488
1404	29031	59227
1405	29036	5924208
1406	29087	59472121
1407	29114	59588070
1408	29142	59671085
1409	29145	59693
1410	29166	59772309
1411	29174	5983
1412	29185	6005
1413	29187	60063
1414	29269	60148439
1415	29270	60148444
1416	29277	60149
1417	29286	60160561
1418	29289	60164
1419	29294	60167550
1420	31188	6035
1421	31190	6037
1422	31191	6041
1423	31200	6049
1424	31201	60490
1425	31219	60663
1426	31237	60749
1427	31238	6075
1428	31240	60751
1429	31241	60753
1430	31246	60769
1431	31250	60787
1432	31252	60795
1433	31257	60823
1434	31258	60825
1435	31261	60835
1436	31263	60838
1437	31264	6084
1438	31266	60846
1439	31269	60854
1440	31275	60877
1441	31278	60910
1442	31281	60923
1443	31287	60937
1444	31288	60943
1445	31290	60947
1446	31295	60961
1447	31310	610479
1448	31354	6167
1449	31409	6253
1450	31443	62887
1451	31459	62959
1452	31462	62969
1453	31471	6303
1454	31508	6328608
1455	31511	6335411
1456	31512	6335412
1457	31548	637568
1458	31549	637570
1459	31552	6376322
1460	31562	637863
1461	31589	6410734
1462	31595	64139
1463	31606	6419753
1464	31620	6419987
1465	31623	6420013
1466	31625	6420039
1467	31646	6433109
1468	31648	6433118
1469	31649	6433119
1470	31667	6436007
1471	31721	6439628
1472	31725	6440033
1473	31752	644215
1474	31753	6442177
1475	31755	644241
1476	31769	644354
1477	31777	6444692
1478	31779	6445533
1479	31781	6445540
1480	31782	6445562
1481	31796	6450813
1482	31803	6451149
1483	31805	6451164
1484	31826	6466
1485	31864	6481236
1486	31908	65064
1487	31945	653
1488	31954	65340
1489	31971	6539732
1490	31991	65457
1491	32018	65626
1492	32019	65628
1493	32023	65655
1494	32054	65681
1495	32074	657298
1496	32078	657312
1497	32090	65781
1498	32097	65863
1499	32101	65889
1500	32104	65906
1501	32105	65909
1502	32109	65937
1503	32110	65944
1504	32114	65957
1505	32116	65981
1506	32118	65997
1507	32120	65999
1508	32125	6602447
1509	32160	6604453
1510	32167	6604763
1511	32180	6604909
1512	32181	6604918
1513	32188	6605258
1514	32190	66063
1515	32197	6610243
1516	32241	66264
1517	32252	66377
1518	32254	66414
1519	32276	66550890
1520	32300	66576988
1521	32307	66577006
1522	32317	66577028
1523	32338	66694608
1524	32350	667466
1525	32352	667468
1526	32359	667504
1527	32360	667511
1528	32415	67077825
1529	32416	6708465
1530	32417	6708482
1531	32431	6708718
1532	32432	6708720
1533	32435	6708742
1534	32440	6708815
1535	32441	6708818
1536	32453	6710654
1537	32455	6710658
1538	32457	6710662
1539	32458	6710690
1540	32479	67135703
1541	32506	6726
1542	32511	6728944
1543	32553	67361
1544	32555	67377767
1545	32572	67468030
1546	32578	67505836
1547	32640	68184482
1548	32679	6839
1549	32696	6852167
1550	32709	68546
1551	32726	68602
1552	32736	68634
1553	32745	6869
1554	32758	68741978
1555	32762	68770
1556	32763	68778
1557	32766	68791
1558	32770	68801
1559	32778	68834
1560	32782	68848
1561	32793	68871
1562	32827	6913176
1563	32828	6914273
1564	32830	6914657
1565	32835	6915944
1566	32850	6917960
1567	32862	6918097
1568	32869	6918155
1569	32872	6918184
1570	32884	6918303
1571	32885	6918305
1572	32888	6918314
1573	32889	6918324
1574	32909	6918454
1575	32918	6918493
1576	32921	6918508
1577	32928	6918554
1578	32938	6918638
1579	32943	6918670
1580	32948	6918736
1581	32955	6918852
1582	33016	69923936
1583	33051	702558
1584	33055	7029
1585	33057	70311789
